target_project,model_name,status,inner_cv_strategy,best_params,best_inner_f1,best_inner_mcc,retained_feature_count,dropped_constant_feature_count,dropped_constant_features,error_message,accuracy,balanced_accuracy,precision_0,recall_0,f1_0,precision_1,recall_1,f1_1,precision,recall,f1,mcc,roc_auc,auc,pr_auc,true_negative,false_positive,false_negative,true_positive,test_total,test_negative,test_positive,test_positive_ratio,predicted_negative,predicted_positive,granularity,source_project_count,source_row_count,source_bug_count,source_non_bug_count,source_bug_ratio,target_row_count,target_bug_count,target_non_bug_count,target_bug_ratio,resampling
minio,naive_bayes,ok,leave-one-source-project-out,"{""model__var_smoothing"": 1e-09}",0.37885801463275576,0.006773057322041829,16,0,,,0.4359322033898305,0.53081957309706,0.7225572979493365,0.20907504363001744,0.3243096913914456,0.36985539488320357,0.8525641025641025,0.5159038013964313,0.36985539488320357,0.8525641025641025,0.5159038013964313,0.07547343561609772,0.53637087752271,0.53637087752271,0.35894806104757665,599,2266,230,1330,4425,2865,1560,0.3525423728813559,829,3596,file,15,36731,10361,26370,0.2820778089352318,4425,1560,2865,0.3525423728813559,smote
minio,logistic_regression,ok,leave-one-source-project-out,"{""model__C"": 0.1}",0.41134688276331527,0.04856097615578843,16,0,,,0.5290395480225989,0.529141495502752,0.6736327256558471,0.5287958115183246,0.5924912006257332,0.3795955882352941,0.5294871794871795,0.4421841541755889,0.3795955882352941,0.5294871794871795,0.4421841541755889,0.055698342342977575,0.5301645634760818,0.5301645634760818,0.35470998766904255,1515,1350,734,826,4425,2865,1560,0.3525423728813559,2249,2176,file,15,36731,10361,26370,0.2820778089352318,4425,1560,2865,0.3525423728813559,smote
nomad,naive_bayes,ok,leave-one-source-project-out,"{""model__var_smoothing"": 1e-09}",0.48498540987779465,0.06215619488227087,16,0,,,0.4312080536912752,0.5207466570401457,0.6906077348066298,0.16733601070950468,0.26939655172413796,0.3847675568743818,0.8741573033707866,0.5343406593406593,0.3847675568743818,0.8741573033707866,0.5343406593406593,0.05592468731797949,0.5403381315524269,0.5403381315524269,0.3965911140837833,125,622,56,389,1192,747,445,0.3733221476510067,181,1011,file,15,39964,11476,28488,0.2871584425983385,1192,445,747,0.3733221476510067,smote
nomad,logistic_regression,ok,leave-one-source-project-out,"{""model__C"": 10.0}",0.4085470067689523,0.0479362092668306,16,0,,,0.5511744966442953,0.541511363807289,0.6620795107033639,0.5796519410977242,0.6181299072091363,0.4163568773234201,0.503370786516854,0.4557477110885046,0.4163568773234201,0.503370786516854,0.4557477110885046,0.08069698184082877,0.5430395740264429,0.5430395740264429,0.3917020166956936,433,314,221,224,1192,747,445,0.3733221476510067,654,538,file,15,39964,11476,28488,0.2871584425983385,1192,445,747,0.3733221476510067,smote
packer,naive_bayes,ok,leave-one-source-project-out,"{""model__var_smoothing"": 1e-09}",0.27711724735756865,-0.004143105837902159,16,0,,,0.5717255717255717,0.5129505135387489,0.6445086705202312,0.7287581699346405,0.6840490797546013,0.3851851851851852,0.29714285714285715,0.33548387096774196,0.3851851851851852,0.29714285714285715,0.33548387096774196,0.027732676766971102,0.5458356676003735,0.5458356676003735,0.379091277322368,223,83,123,52,481,306,175,0.36382536382536385,346,135,file,15,40675,11746,28929,0.28877688998156115,481,175,306,0.36382536382536385,smote
packer,logistic_regression,ok,leave-one-source-project-out,"{""model__C"": 1.0}",0.40344325323707003,0.05362928148723691,16,0,,,0.5051975051975052,0.541391223155929,0.6868131868131868,0.4084967320261438,0.5122950819672131,0.39464882943143814,0.6742857142857143,0.4978902953586498,0.39464882943143814,0.6742857142857143,0.4978902953586498,0.08211957736268724,0.5370588235294118,0.5370588235294118,0.37139483337827006,125,181,57,118,481,306,175,0.36382536382536385,182,299,file,15,40675,11746,28929,0.28877688998156115,481,175,306,0.36382536382536385,smote
rclone,naive_bayes,ok,leave-one-source-project-out,"{""model__var_smoothing"": 1e-09}",0.4225374103551839,0.029272480107163327,16,0,,,0.47191011235955055,0.5521488469601677,0.875,0.1320754716981132,0.22950819672131148,0.43209876543209874,0.9722222222222222,0.5982905982905983,0.43209876543209874,0.9722222222222222,0.5982905982905983,0.17896841352694032,0.52437106918239,0.52437106918239,0.4450419226656747,14,92,2,70,178,106,72,0.4044943820224719,16,162,file,15,40978,11849,29129,0.289155156425399,178,72,106,0.4044943820224719,smote
rclone,logistic_regression,ok,leave-one-source-project-out,"{""model__C"": 0.1}",0.41203347568011317,0.058007015362400195,16,0,,,0.5280898876404494,0.4879454926624738,0.5873015873015873,0.6981132075471698,0.6379310344827587,0.38461538461538464,0.2777777777777778,0.3225806451612903,0.38461538461538464,0.2777777777777778,0.3225806451612903,-0.026020263952804802,0.47405660377358494,0.47405660377358494,0.384052463728752,74,32,52,20,178,106,72,0.4044943820224719,126,52,file,15,40978,11849,29129,0.289155156425399,178,72,106,0.4044943820224719,smote
terraform,naive_bayes,ok,leave-one-source-project-out,"{""model__var_smoothing"": 1e-09}",0.42747148514594885,0.042444523840294845,16,0,,,0.4084388185654008,0.5263664369127018,0.7727272727272727,0.1116951379763469,0.19517795637198623,0.37116279069767444,0.9410377358490566,0.5323549032688459,0.37116279069767444,0.9410377358490566,0.5323549032688459,0.0871076148182066,0.5312670455954182,0.5312670455954182,0.3728180613563362,170,1352,50,798,2370,1522,848,0.35780590717299576,220,2150,file,15,38786,11073,27713,0.28548960965296755,2370,848,1522,0.35780590717299576,smote
terraform,logistic_regression,ok,leave-one-source-project-out,"{""model__C"": 10.0}",0.4060098275091211,0.0469498739277165,16,0,,,0.5016877637130802,0.5496189534624253,0.7081807081807082,0.38107752956636004,0.49551473729175566,0.39264990328820115,0.7181603773584906,0.507711546477699,0.39264990328820115,0.7181603773584906,0.507711546477699,0.10003108934789924,0.5595278679989091,0.5595278679989091,0.3862483698814674,580,942,239,609,2370,1522,848,0.35780590717299576,819,1551,file,15,38786,11073,27713,0.28548960965296755,2370,848,1522,0.35780590717299576,smote
traefik,naive_bayes,ok,leave-one-source-project-out,"{""model__var_smoothing"": 1e-09}",0.5026412192479415,0.056664089463419054,16,0,,,0.32779167279682214,0.50412175121798,0.7376586741889986,0.1066041581736649,0.18628673196794301,0.28005913272010513,0.9016393442622951,0.42737185110916154,0.28005913272010513,0.9016393442622951,0.42737185110916154,0.01208539550097824,0.5385116984070488,0.5385116984070488,0.29868960885496504,523,4383,186,1705,6797,4906,1891,0.2782109754303369,709,6088,file,15,34359,10030,24329,0.29191769259873684,6797,1891,4906,0.2782109754303369,smote
traefik,logistic_regression,ok,leave-one-source-project-out,"{""model__C"": 0.1}",0.4170263023663305,0.04308406544574324,16,0,,,0.48094747682801237,0.5141821721661795,0.734993178717599,0.4392580513656747,0.5498851747894871,0.28822768434670115,0.5891062929666843,0.3870743571924948,0.28822768434670115,0.5891062929666843,0.3870743571924948,0.02566407129919888,0.5142424271168405,0.5142424271168405,0.2764545219075881,2155,2751,777,1114,6797,4906,1891,0.2782109754303369,2932,3865,file,15,34359,10030,24329,0.29191769259873684,6797,1891,4906,0.2782109754303369,smote
vault,naive_bayes,ok,leave-one-source-project-out,"{""model__var_smoothing"": 1e-09}",0.50044707268061,0.055129562591558524,16,0,,,0.3761658031088083,0.5196551724137931,0.7552447552447552,0.16,0.26405867970660146,0.3102189781021898,0.8793103448275862,0.45863309352517984,0.3102189781021898,0.8793103448275862,0.45863309352517984,0.05072870914550816,0.5787509578544061,0.5787509578544061,0.35186005964476097,108,567,35,255,965,675,290,0.3005181347150259,143,822,file,15,40191,11631,28560,0.2893931477196387,965,290,675,0.3005181347150259,smote
vault,logistic_regression,ok,leave-one-source-project-out,"{""model__C"": 0.1}",0.41427797978339437,0.050738265407874975,16,0,,,0.5595854922279793,0.5465261813537676,0.7349624060150376,0.5792592592592593,0.647887323943662,0.3441108545034642,0.5137931034482759,0.41217150760719223,0.3441108545034642,0.5137931034482759,0.41217150760719223,0.08577851548164638,0.5620459770114943,0.5620459770114943,0.34666599270157794,391,284,141,149,965,675,290,0.3005181347150259,532,433,file,15,40191,11631,28560,0.2893931477196387,965,290,675,0.3005181347150259,smote
